code,metaName,name,leadSource,companyName,returnTimes,returnTime,returnReason,owner,claimDate,dueDate
10082192335,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",青岛峻汐网络科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10082192258,clue,瓦力版,null,深圳市豪斌科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10082172424,clue,瓦力版,null,北京山谷汇科信息科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081275294,clue,瓦力版,null,福建微码信息科技有限公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081253854,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",深圳市数心科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081246032,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",上海徽宁通信科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081245802,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",上海小持智能科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079802929,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",上海乐言信息科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079961334,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",杭州万玺创服科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079962420,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",苏州一六八网络技术有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079963223,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",苏州意能通信息技术有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079963420,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",江苏楷文电信技术有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079734112,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",云洞(上海)科技股份有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081079655,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",深圳市微服网络信息技术有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10080922719,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",上海汉天信息科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10080914939,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",上海啦米信息科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081132731,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",北京华云天下科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081135763,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",北京智齿博创科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081189164,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",北京易掌云峰科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081187848,clue,瓦力版,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",浙江一芯智能科技有限公司,0,null,null,"{'code': '10064203981', 'metaName': 'User', 'name': '汪军瑞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081185439,clue,瓦力版,null,北京金万维科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081185249,clue,瓦力版,null,杭州米卡迪智能科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081175663,clue,栗子分销,null,东阳市千云网络科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10081135509,clue,栗子分销,null,南京五钻投资管理有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079961611,clue,栗子商机,"{'defaultItem': False, 'id': 'option16', 'label': '网络信息', 'name': 'option16'}",杭州承天之佑网络科技有限公司,0,null,null,"{'code': '10064203947', 'metaName': 'User', 'name': '杨维维', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079893967,clue,栗子商机,"{'defaultItem': False, 'id': 'option16', 'label': '网络信息', 'name': 'option16'}",浙江星空互语智能科技有限公司,0,null,null,"{'code': '10064203947', 'metaName': 'User', 'name': '杨维维', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10079894577,clue,栗子商机,"{'defaultItem': False, 'id': 'option16', 'label': '网络信息', 'name': 'option16'}",嘉兴移领网络科技有限公司,0,null,null,"{'code': '10064203947', 'metaName': 'User', 'name': '杨维维', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10080974352,clue,栗子分销,null,杭州快象网络技术有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10064207284,clue,栗子分销,null,赣州市也码科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10060373974,clue,栗子分销,null,南京瀚承鸿澜信息科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10058055057,clue,栗子分销,null,上海丝惜网络科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10058005362,clue,栗子分销,null,上海多聚智能科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10055114160,clue,栗子分销,null,杭州万玺创服科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10054648180,clue,栗子产品分销,null,万蚓网络科技（上海）有限公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10054620445,clue,栗子产品分销,null,深圳市一号互联科技有限公司上海分公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10054061173,clue,Udesk采购栗子,null,Udesk,0,null,null,"{'code': '10011453294', 'metaName': 'User', 'name': '陈摩西', 'dept': {'path': '/koios', 'code': '10011453293', 'metaName': 'Org', 'name': '上海客优数据科技有限公司'}}",null,null
10053409693,clue,栗子分销对接,null,沈阳汀兰科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10051380876,clue,栗子分销,null,杭州艾达智能科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10051132281,clue,栗子线索分销,null,浙江百应科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10051348384,clue,栗子分销,null,南京千语智能科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10051344252,clue,栗子分销,null,杭州元利智能科技有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10047077720,clue,栗子商机对接,null,南通优普企业管理咨询有限公司,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10042193669,clue,企业监控,null,深圳佳信隆,0,null,null,"{'code': '10036806361', 'metaName': 'User', 'name': '王飞', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10042193513,clue,通标,null,SGS,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10040980438,clue,国美电器-税务接口,null,国美电器,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10036697169,clue,数据接口,null,上海禾劲实业有限公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10031284554,clue,监控接口,null,新浪支付,1,1553743303457,无效信息,null,null,null
10031284621,clue,监控接口,null,集奥聚合,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10030337290,clue,上海连源-数据采购,null,上海连源信息科技有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10028961512,clue,中诚信托有限责任公司,null,中诚信托有限责任公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10028961465,clue,穆先生,null,null,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10028961428,clue,金控集团,null,金控集团,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10028961115,clue,苏州汇川技术有限公司,null,苏州汇川技术有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10027071698,clue,栗子产品分销,null,上海海河信息科技有限公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10024192319,clue,工商接口调用,"{'defaultItem': False, 'id': 'option20', 'label': '其它', 'name': 'option20'}",沈先生,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10024192398,clue,离线数据采购-陈伟然,null,北京合享智慧科技有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10024192395,clue,数据采购-李总,null,广东造价宝网络科技有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10024192325,clue,工商接口调用-陈女士,null,江苏瑞德信息产业有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10023366968,clue,监控接口对接,null,毕皑（上海）商务咨询有限公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10022990133,clue,人保财险爬虫数据服务,null,人保财险,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10022802086,clue,苏州建行-金融产品研发,null,建设银行苏州分行,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10022796952,clue,线索-苏州农行,null,农业银行苏州分行,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10017198518,clue,易点租-线索,null,北京华清易点科技有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10019280502,clue,吴江农商银行,null,苏州吴江农村商业银行,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10015831317,clue,深圳云印CRM分销风险监控,"{'defaultItem': False, 'id': 'option18', 'label': '客户介绍', 'name': 'option18'}",云印技术（深圳）有限公司,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10017196435,clue,人保财险整库,null,人保财险,0,null,null,"{'code': '10016894346', 'metaName': 'User', 'name': '金大江', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10016672910,clue,工商数据库+更新,null,苏宁征信,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
10013173103,clue,数据带爬-百度,"{'defaultItem': False, 'id': 'option18', 'label': '客户介绍', 'name': 'option18'}",百度时代网络技术(北京)有限公司,0,null,null,"{'code': '10013028628', 'metaName': 'User', 'name': '徐毅', 'dept': {'path': '/koios/10011453293', 'code': '10013028623', 'metaName': 'Org', 'name': '销售部'}}",null,null
